Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood
ENSG00000168509,ENSG00000231666,ENSG00000168509,ENSG00000163568,ENSG00000158887,ENSG00000143127,ENSG00000188015,ENSG00000232527,ENSG00000270629,ENSG00000228013,ENSG00000196407,ENSG00000132704,ENSG00000143416,ENSG00000143520,ENSG00000162733,ENSG00000143126,ENSG00000230768,ENSG00000171943,ENSG00000226067,ENSG00000163467,ENSG00000163568,ENSG00000143622,ENSG00000116191,ENSG00000134216,ENSG00000265107,ENSG00000092621,ENSG00000239216,ENSG00000169418,ENSG00000163563,ENSG00000162692,ENSG00000134240,ENSG00000272824,ENSG00000273483,ENSG00000187223,ENSG00000196407,ENSG00000143127,ENSG00000236866,ENSG00000198483,ENSG00000177807,ENSG00000092607,ENSG00000229021,ENSG00000132693,ENSG00000169231,ENSG00000134247,ENSG00000134249,ENSG00000224965,ENSG00000237463,ENSG00000073754,ENSG00000261737
ENSG00000272755,ENSG00000132693,ENSG00000265107,ENSG00000158714,ENSG00000132185,ENSG00000265107,ENSG00000188643,ENSG00000272824,ENSG00000274265,ENSG00000160781,ENSG00000143520,ENSG00000073754,ENSG00000241794,ENSG00000186207,ENSG00000132196,ENSG00000134222,ENSG00000162641,ENSG00000198483,ENSG00000272824,ENSG00000229953,ENSG00000122223,ENSG00000132698,ENSG00000116218,ENSG00000261595,ENSG00000272824,ENSG00000272824,ENSG00000092621,ENSG00000143549,ENSG00000132693,ENSG00000225938,ENSG00000249602,ENSG00000150337,ENSG00000183508,ENSG00000187180,ENSG00000229021,ENSG00000265107,ENSG00000232265,ENSG00000143127,ENSG00000162755,ENSG00000226172,ENSG00000143520,ENSG00000158764,ENSG00000235919,ENSG00000134240,ENSG00000188610,ENSG00000064886,ENSG00000143167,ENSG00000158481,ENSG00000143032
ENSG00000163155,ENSG00000117479,ENSG00000121634,ENSG00000143318,ENSG00000132196,ENSG00000121634,ENSG00000228013,ENSG00000183598,ENSG00000183598,ENSG00000125462,ENSG00000187223,ENSG00000158481,ENSG00000163218,ENSG00000187223,ENSG00000143195,ENSG00000186150,ENSG00000203897,ENSG00000168509,ENSG00000272755,ENSG00000231666,ENSG00000237463,ENSG00000160781,ENSG00000134389,ENSG00000116748,ENSG00000178104,ENSG00000277147,ENSG00000198483,ENSG00000163263,ENSG00000162729,ENSG00000174876,ENSG00000229953,ENSG00000163154,ENSG00000134240,ENSG00000186226,ENSG00000143520,ENSG00000121634,ENSG00000143443,ENSG00000196407,ENSG00000239887,ENSG00000239216,ENSG00000244057,ENSG00000117143,ENSG00000196189,ENSG00000203818,ENSG00000143127,ENSG00000198765,ENSG00000143178,ENSG00000158485,ENSG00000228971
ENSG00000225556,ENSG00000232113,ENSG00000213171,ENSG00000143226,ENSG00000238022,ENSG00000229021,ENSG00000160781,ENSG00000228126,ENSG00000143369,ENSG00000271736,ENSG00000187180,ENSG00000132703,ENSG00000163220,ENSG00000187180,ENSG00000143194,ENSG00000143125,ENSG00000221986,ENSG00000270629,ENSG00000197747,ENSG00000162746,ENSG00000143167,ENSG00000163467,ENSG00000226862,ENSG00000134240,ENSG00000272755,ENSG00000183598,ENSG00000143127,ENSG00000229780,ENSG00000122223,ENSG00000230768,ENSG00000073754,ENSG00000143450,ENSG00000134193,ENSG00000186844,ENSG00000172155,ENSG00000232265,ENSG00000249602,ENSG00000229021,ENSG00000272205,ENSG00000143127,ENSG00000176075,ENSG00000237463,ENSG00000271736,ENSG00000232527,ENSG00000265107,ENSG00000134256,ENSG00000007908,ENSG00000122223,ENSG00000143126
ENSG00000196407,ENSG00000120332,ENSG00000229021,ENSG00000198842,ENSG00000188859,ENSG00000159450,ENSG00000125462,ENSG00000143536,ENSG00000228126,ENSG00000143297,ENSG00000198854,ENSG00000158874,ENSG00000163221,ENSG00000198854,ENSG00000272205,ENSG00000261595,ENSG00000143125,ENSG00000272755,ENSG00000198854,ENSG00000143198,ENSG00000270084,ENSG00000125462,ENSG00000184144,ENSG00000228126,ENSG00000271383,ENSG00000118292,ENSG00000265107,ENSG00000271380,ENSG00000143257,ENSG00000162641,ENSG00000231666,ENSG00000229021,ENSG00000198019,ENSG00000203782,ENSG00000203782,ENSG00000229021,ENSG00000213171,ENSG00000203782,ENSG00000143190,ENSG00000232265,ENSG00000187223,ENSG00000232113,ENSG00000132704,ENSG00000131781,ENSG00000232265,ENSG00000134253,ENSG00000117601,ENSG00000143256,ENSG00000186150
ENSG00000182898,ENSG00000157060,ENSG00000159450,ENSG00000171806,ENSG00000227907,ENSG00000244057,ENSG00000163382,ENSG00000184330,ENSG00000143382,ENSG00000132704,ENSG00000172155,ENSG00000248485,ENSG00000143543,ENSG00000240386,ENSG00000120332,ENSG00000184599,ENSG00000282887,ENSG00000159352,ENSG00000188643,ENSG00000232113,ENSG00000117601,ENSG00000132692,ENSG00000162873,ENSG00000237976,ENSG00000275557,ENSG00000143369,ENSG00000272824,ENSG00000183853,ENSG00000173110,ENSG00000203897,ENSG00000132693,ENSG00000238279,ENSG00000174827,ENSG00000160678,ENSG00000197956,ENSG00000273026,ENSG00000163206,ENSG00000273026,ENSG00000143147,ENSG00000163141,ENSG00000187180,ENSG00000117601,ENSG00000073754,ENSG00000250734,ENSG00000229021,ENSG00000235202,ENSG00000120333,ENSG00000237463,ENSG00000231246
ENSG00000143520,ENSG00000116785,ENSG00000271380,ENSG00000094963,ENSG00000143167,ENSG00000197956,ENSG00000272971,ENSG00000188643,ENSG00000143416,ENSG00000163534,ENSG00000197084,ENSG00000132185,ENSG00000143595,ENSG00000172155,ENSG00000116147,ENSG00000265972,ENSG00000261595,ENSG00000225556,ENSG00000160678,ENSG00000116183,ENSG00000227740,ENSG00000272405,ENSG00000196188,ENSG00000143416,ENSG00000014914,ENSG00000228126,ENSG00000270629,ENSG00000158714,ENSG00000237463,ENSG00000143126,ENSG00000132185,ENSG00000273026,ENSG00000131781,ENSG00000169242,ENSG00000196420,ENSG00000229953,ENSG00000271380,ENSG00000143545,ENSG00000120332,ENSG00000234614,ENSG00000159455,ENSG00000227740,ENSG00000163563,ENSG00000159409,ENSG00000163206,ENSG00000236866,ENSG00000227740,ENSG00000143167,ENSG00000261595
ENSG00000198854,ENSG00000134389,ENSG00000179085,ENSG00000034971,ENSG00000198842,ENSG00000143549,ENSG00000132702,ENSG00000143552,ENSG00000143536,ENSG00000158481,ENSG00000196734,ENSG00000162733,ENSG00000163346,ENSG00000197084,ENSG00000198797,ENSG00000163141,ENSG00000198765,ENSG00000196407,ENSG00000143552,ENSG00000243062,ENSG00000116183,ENSG00000229953,ENSG00000162892,ENSG00000159409,ENSG00000143369,ENSG00000143536,ENSG00000014914,ENSG00000143318,ENSG00000143183,ENSG00000221986,ENSG00000237463,ENSG00000143595,ENSG00000150337,ENSG00000163467,ENSG00000188015,ENSG00000231666,ENSG00000163354,ENSG00000271736,ENSG00000116147,ENSG00000196407,ENSG00000187173,ENSG00000116183,ENSG00000163568,ENSG00000213171,ENSG00000203784,ENSG00000092607,ENSG00000116183,ENSG00000143190,ENSG00000134198
ENSG00000197084,ENSG00000116833,ENSG00000272405,ENSG00000180999,ENSG00000198734,ENSG00000143595,ENSG00000132692,ENSG00000143595,ENSG00000244057,ENSG00000163568,ENSG00000235942,ENSG00000237463,ENSG00000116586,ENSG00000196734,ENSG00000116218,ENSG00000229021,ENSG00000224950,ENSG00000197747,ENSG00000228013,ENSG00000157060,ENSG00000273062,ENSG00000073754,ENSG00000162894,ENSG00000143603,ENSG00000228126,ENSG00000244057,ENSG00000266472,ENSG00000143226,ENSG00000227907,ENSG00000186150,ENSG00000117479,ENSG00000224276,ENSG00000163154,ENSG00000125462,ENSG00000160678,ENSG00000132693,ENSG00000163357,ENSG00000188004,ENSG00000198797,ENSG00000229021,ENSG00000198854,ENSG00000243062,ENSG00000117091,ENSG00000143365,ENSG00000163467,ENSG00000134193,ENSG00000243062,ENSG00000117601,ENSG00000143061
ENSG00000196734,ENSG00000133067,ENSG00000229953,ENSG00000117586,ENSG00000116161,ENSG00000143178,ENSG00000179639,ENSG00000228013,ENSG00000185962,ENSG00000188004,ENSG00000184148,ENSG00000143190,ENSG00000196189,ENSG00000186844,ENSG00000224468,ENSG00000143520,ENSG00000235202,ENSG00000229021,ENSG00000185499,ENSG00000228309,ENSG00000243062,ENSG00000085552,ENSG00000162896,ENSG00000273002,ENSG00000163131,ENSG00000241794,ENSG00000143369,ENSG00000203747,ENSG00000198842,ENSG00000224965,ENSG00000007908,ENSG00000271736,ENSG00000163156,ENSG00000132692,ENSG00000143553,ENSG00000232113,ENSG00000231666,ENSG00000158764,ENSG00000162779,ENSG00000143520,ENSG00000172155,ENSG00000229407,ENSG00000122223,ENSG00000163221,ENSG00000231666,ENSG00000143127,ENSG00000228309,ENSG00000116161,ENSG00000226067
ENSG00000283227,ENSG00000260021,ENSG00000132693,ENSG00000243062,ENSG00000213057,ENSG00000171806,ENSG00000162728,ENSG00000160781,ENSG00000283227,ENSG00000143195,ENSG00000169474,ENSG00000198821,ENSG00000125462,ENSG00000235942,ENSG00000174307,ENSG00000176075,ENSG00000236866,ENSG00000143520,ENSG00000160781,ENSG00000134389,ENSG00000229407,ENSG00000237463,ENSG00000162897,ENSG00000132698,ENSG00000143416,ENSG00000163218,ENSG00000159352,ENSG00000198842,ENSG00000230630,ENSG00000282887,ENSG00000117601,ENSG00000132704,ENSG00000269489,ENSG00000272405,ENSG00000273026,ENSG00000116183,ENSG00000132693,ENSG00000283317,ENSG00000116218,ENSG00000186207,ENSG00000196734,ENSG00000173627,ENSG00000237463,ENSG00000027644,ENSG00000162746,ENSG00000265107,ENSG00000116785,ENSG00000116147,ENSG00000272824
ENSG00000203783,ENSG00000133063,ENSG00000173110,ENSG00000243155,ENSG00000273062,ENSG00000232113,ENSG00000143195,ENSG00000163472,ENSG00000241794,ENSG00000143194,ENSG00000163209,ENSG00000143153,ENSG00000163382,ENSG00000184148,ENSG00000134369,ENSG00000187223,ENSG00000092607,ENSG00000176075,ENSG00000027644,ENSG00000081248,ENSG00000228309,ENSG00000117593,ENSG00000123836,ENSG00000143297,ENSG00000185966,ENSG00000163221,ENSG00000196407,ENSG00000271811,ENSG00000117601,ENSG00000155367,ENSG00000116183,ENSG00000163563,ENSG00000273026,ENSG00000143321,ENSG00000224276,ENSG00000243062,ENSG00000173110,ENSG00000143226,ENSG00000272906,ENSG00000187223,ENSG00000186844,ENSG00000228309,ENSG00000143183,ENSG00000143297,ENSG00000116132,ENSG00000229021,ENSG00000080910,ENSG00000198797,ENSG00000270629
ENSG00000203782,ENSG00000226235,ENSG00000198842,ENSG00000173627,ENSG00000116191,ENSG00000117601,ENSG00000143194,ENSG00000125462,ENSG00000244094,ENSG00000143167,ENSG00000203782,ENSG00000188404,ENSG00000132692,ENSG00000203782,ENSG00000122180,ENSG00000198854,ENSG00000226172,ENSG00000187223,ENSG00000162706,ENSG00000159173,ENSG00000116785,ENSG00000117601,ENSG00000117322,ENSG00000132704,ENSG00000244057,ENSG00000143595,ENSG00000143520,ENSG00000094963,ENSG00000116161,ENSG00000261595,ENSG00000157060,ENSG00000163568,ENSG00000143578,ENSG00000177807,ENSG00000160781,ENSG00000157060,ENSG00000230630,ENSG00000203747,ENSG00000271387,ENSG00000187173,ENSG00000235942,ENSG00000000971,ENSG00000143184,ENSG00000132704,ENSG00000180999,ENSG00000163206,ENSG00000134389,ENSG00000229407,ENSG00000183598
ENSG00000188015,ENSG00000237605,ENSG00000232113,ENSG00000143341,ENSG00000134389,ENSG00000116183,ENSG00000120332,ENSG00000132692,ENSG00000184330,ENSG00000143190,ENSG00000143552,ENSG00000117601,ENSG00000143321,ENSG00000160678,ENSG00000133055,ENSG00000172155,ENSG00000198483,ENSG00000187180,ENSG00000188004,ENSG00000260021,ENSG00000080910,ENSG00000224977,ENSG00000203706,ENSG00000163534,ENSG00000283227,ENSG00000163346,ENSG00000244057,ENSG00000034971,ENSG00000227740,ENSG00000198765,ENSG00000228309,ENSG00000158714,ENSG00000224276,ENSG00000198842,ENSG00000163467,ENSG00000173627,ENSG00000116785,ENSG00000072694,ENSG00000237457,ENSG00000198854,ENSG00000283227,ENSG00000080910,ENSG00000188404,ENSG00000073754,ENSG00000232113,ENSG00000273026,ENSG00000143278,ENSG00000080910,ENSG00000143382
ENSG00000160678,ENSG00000227591,ENSG00000117601,ENSG00000162670,ENSG00000226862,ENSG00000243062,ENSG00000116147,ENSG00000143320,ENSG00000197956,ENSG00000198821,ENSG00000228013,ENSG00000120333,ENSG00000271736,ENSG00000143552,ENSG00000230550,ENSG00000197084,ENSG00000121634,ENSG00000159455,ENSG00000203747,ENSG00000122180,ENSG00000134389,ENSG00000116183,ENSG00000234233,ENSG00000073754,ENSG00000197956,ENSG00000235919,ENSG00000198854,ENSG00000180999,ENSG00000273062,ENSG00000143061,ENSG00000116785,ENSG00000188004,ENSG00000229953,ENSG00000272205,ENSG00000143318,ENSG00000228309,ENSG00000080910,ENSG00000162761,ENSG00000090104,ENSG00000172155,ENSG00000159516,ENSG00000134389,ENSG00000171806,ENSG00000132703,ENSG00000243062,ENSG00000231666,ENSG00000224536,ENSG00000134389,ENSG00000163141
ENSG00000228013,ENSG00000123689,ENSG00000116183,ENSG00000000971,ENSG00000196188,ENSG00000157060,ENSG00000198797,ENSG00000143297,ENSG00000196420,ENSG00000188404,ENSG00000143590,ENSG00000116147,ENSG00000132704,ENSG00000228013,ENSG00000184144,ENSG00000186844,ENSG00000143368,ENSG00000198854,ENSG00000272574,ENSG00000133063,ENSG00000226862,ENSG00000162779,ENSG00000117707,ENSG00000158481,ENSG00000196420,ENSG00000196189,ENSG00000172155,ENSG00000152061,ENSG00000143341,ENSG00000236866,ENSG00000244414,ENSG00000143318,ENSG00000073754,ENSG00000272906,ENSG00000158764,ENSG00000116785,ENSG00000134389,ENSG00000198842,ENSG00000080910,ENSG00000197084,ENSG00000203782,ENSG00000143278,ENSG00000230630,ENSG00000132693,ENSG00000157060,ENSG00000158714,ENSG00000226862,ENSG00000143278,ENSG00000143520
ENSG00000163354,ENSG00000162771,ENSG00000243062,ENSG00000133067,ENSG00000162891,ENSG00000173627,ENSG00000143340,ENSG00000132704,ENSG00000188015,ENSG00000198797,ENSG00000160781,ENSG00000198797,ENSG00000163534,ENSG00000143590,ENSG00000162873,ENSG00000235942,ENSG00000014914,ENSG00000197084,ENSG00000143195,ENSG00000230550,ENSG00000133063,ENSG00000260360,ENSG00000092969,ENSG00000163568,ENSG00000143595,ENSG00000242252,ENSG00000241794,ENSG00000162783,ENSG00000134365,ENSG00000118298,ENSG00000134365,ENSG00000162738,ENSG00000231666,ENSG00000135821,ENSG00000203747,ENSG00000134389,ENSG00000081237,ENSG00000272205,ENSG00000134389,ENSG00000196734,ENSG00000196420,ENSG00000163395,ENSG00000224977,ENSG00000179914,ENSG00000228309,ENSG00000198842,ENSG00000133063,ENSG00000133063,ENSG00000176075
ENSG00000160781,ENSG00000228536,ENSG00000116785,ENSG00000133063,ENSG00000162892,ENSG00000228309,ENSG00000260360,ENSG00000163534,ENSG00000188643,ENSG00000116218,ENSG00000132677,ENSG00000260360,ENSG00000073754,ENSG00000160781,ENSG00000198049,ENSG00000163207,ENSG00000143369,ENSG00000235942,ENSG00000143194,ENSG00000237605,ENSG00000196188,ENSG00000116785,ENSG00000196660,ENSG00000162739,ENSG00000229780,ENSG00000272971,ENSG00000159516,ENSG00000143333,ENSG00000080910,ENSG00000163141,ENSG00000080910,ENSG00000158764,ENSG00000132693,ENSG00000157060,ENSG00000162746,ENSG00000116857,ENSG00000116833,ENSG00000143178,ENSG00000143278,ENSG00000186844,ENSG00000188015,ENSG00000159173,ENSG00000116183,ENSG00000132185,ENSG00000159173,ENSG00000272205,ENSG00000123843,ENSG00000162873,ENSG00000198854
ENSG00000132702,ENSG00000231529,ENSG00000080910,ENSG00000170382,ENSG00000162896,ENSG00000116785,ENSG00000224468,ENSG00000073754,ENSG00000143552,ENSG00000135838,ENSG00000125462,ENSG00000237457,ENSG00000163568,ENSG00000272971,ENSG00000162897,ENSG00000184148,ENSG00000228126,ENSG00000283227,ENSG00000271811,ENSG00000227591,ENSG00000162896,ENSG00000080910,ENSG00000197520,ENSG00000122223,ENSG00000232093,ENSG00000143320,ENSG00000143556,ENSG00000173627,ENSG00000134389,ENSG00000225556,ENSG00000134389,ENSG00000143226,ENSG00000158887,ENSG00000271387,ENSG00000162745,ENSG00000159173,ENSG00000229191,ENSG00000116132,ENSG00000224536,ENSG00000235942,ENSG00000143553,ENSG00000122180,ENSG00000162779,ENSG00000237463,ENSG00000133067,ENSG00000180999,ENSG00000123838,ENSG00000196188,ENSG00000184148
ENSG00000231666,ENSG00000237101,ENSG00000134389,ENSG00000281406,ENSG00000123836,ENSG00000080910,ENSG00000203724,ENSG00000158481,ENSG00000143595,ENSG00000151418,ENSG00000272971,ENSG00000116785,ENSG00000132703,ENSG00000132702,ENSG00000228536,ENSG00000244094,ENSG00000244057,ENSG00000203782,ENSG00000007933,ENSG00000228536,ENSG00000123838,ENSG00000134389,ENSG00000243709,ENSG00000179914,ENSG00000235919,ENSG00000271736,ENSG00000143545,ENSG00000143341,ENSG00000081248,ENSG00000196407,ENSG00000143278,ENSG00000072694,ENSG00000132185,ENSG00000090104,ENSG00000143167,ENSG00000260021,ENSG00000234132,ENSG00000271811,ENSG00000260021,ENSG00000163206,ENSG00000160781,ENSG00000133063,ENSG00000116218,ENSG00000143153,ENSG00000260021,ENSG00000198756,ENSG00000143476,ENSG00000162896,ENSG00000238279
ENSG00000158859,ENSG00000143768,ENSG00000143278,ENSG00000266094,ENSG00000203706,ENSG00000134389,ENSG00000081277,ENSG00000163568,ENSG00000228013,ENSG00000134369,ENSG00000027644,ENSG00000134365,ENSG00000117091,ENSG00000027644,ENSG00000243709,ENSG00000203784,ENSG00000198854,ENSG00000197956,ENSG00000094963,ENSG00000231529,ENSG00000170385,ENSG00000143278,ENSG00000143772,ENSG00000143224,ENSG00000163568,ENSG00000132704,ENSG00000143549,ENSG00000000971,ENSG00000226862,ENSG00000229021,ENSG00000116833,ENSG00000237463,ENSG00000132196,ENSG00000234132,ENSG00000198842,ENSG00000133063,ENSG00000163395,ENSG00000180999,ENSG00000122180,ENSG00000203784,ENSG00000163467,ENSG00000123843,ENSG00000243062,ENSG00000188404,ENSG00000122180,ENSG00000162687,ENSG00000231529,ENSG00000123838,ENSG00000197956
ENSG00000162746,ENSG00000223635,ENSG00000234132,ENSG00000143494,ENSG00000082497,ENSG00000116857,ENSG00000174307,ENSG00000117091,ENSG00000163344,ENSG00000170075,ENSG00000188004,ENSG00000080910,ENSG00000122223,ENSG00000203747,ENSG00000143799,ENSG00000203782,ENSG00000203784,ENSG00000188015,ENSG00000010932,ENSG00000223635,ENSG00000229258,ENSG00000118193,ENSG00000135773,ENSG00000132185,ENSG00000188004,ENSG00000163568,ENSG00000272971,ENSG00000081237,ENSG00000133063,ENSG00000198854,ENSG00000237605,ENSG00000143167,ENSG00000198842,ENSG00000081248,ENSG00000272205,ENSG00000123843,ENSG00000133067,ENSG00000272906,ENSG00000230550,ENSG00000203782,ENSG00000125462,ENSG00000117594,ENSG00000229407,ENSG00000007908,ENSG00000281406,ENSG00000000971,ENSG00000143512,ENSG00000234233,ENSG00000188643
ENSG00000198734,ENSG00000227043,ENSG00000081248,ENSG00000117791,ENSG00000092969,ENSG00000159173,ENSG00000184144,ENSG00000237463,ENSG00000163346,ENSG00000163545,ENSG00000177807,ENSG00000134389,ENSG00000143256,ENSG00000143195,ENSG00000143772,ENSG00000159527,ENSG00000163221,ENSG00000160678,ENSG00000034971,ENSG00000227043,ENSG00000136630,ENSG00000282221,ENSG00000244137,ENSG00000237463,ENSG00000143171,ENSG00000179639,ENSG00000132702,ENSG00000234132,ENSG00000196188,ENSG00000197084,ENSG00000123843,ENSG00000171806,ENSG00000272205,ENSG00000163395,ENSG00000143178,ENSG00000143494,ENSG00000266094,ENSG00000198756,ENSG00000163531,ENSG00000163354,ENSG00000272971,ENSG00000277007,ENSG00000261831,ENSG00000208024,ENSG00000237605,ENSG00000229821,ENSG00000231663,ENSG00000117707,ENSG00000143552
ENSG00000116132,ENSG00000227006,ENSG00000163395,ENSG00000143512,ENSG00000186205,ENSG00000133063,ENSG00000198049,ENSG00000143190,ENSG00000231064,ENSG00000162873,ENSG00000143195,ENSG00000143278,ENSG00000248485,ENSG00000143194,ENSG00000135773,ENSG00000188015,ENSG00000160789,ENSG00000143545,ENSG00000116161,ENSG00000227006,ENSG00000197520,ENSG00000263961,ENSG00000182118,ENSG00000143167,ENSG00000227907,ENSG00000171722,ENSG00000163568,ENSG00000118194,ENSG00000123836,ENSG00000163206,ENSG00000231529,ENSG00000116183,ENSG00000198734,ENSG00000159173,ENSG00000116132,ENSG00000277007,ENSG00000123843,ENSG00000271387,ENSG00000237605,ENSG00000163357,ENSG00000229953,ENSG00000231529,ENSG00000243155,ENSG00000198797,ENSG00000162771,ENSG00000159173,ENSG00000280587,ENSG00000092969,ENSG00000143595
ENSG00000007933,ENSG00000236244,ENSG00000260021,ENSG00000178395,ENSG00000197520,ENSG00000123843,ENSG00000234233,ENSG00000188404,ENSG00000160781,ENSG00000174502,ENSG00000143194,ENSG00000203724,ENSG00000173110,ENSG00000272205,ENSG00000182118,ENSG00000196754,ENSG00000196189,ENSG00000143552,ENSG00000273062,ENSG00000236244,ENSG00000225334,ENSG00000162894,ENSG00000119283,ENSG00000188404,ENSG00000143167,ENSG00000143184,ENSG00000188004,ENSG00000159173,ENSG00000123843,ENSG00000203784,ENSG00000143512,ENSG00000116218,ENSG00000180999,ENSG00000198892,ENSG00000271811,ENSG00000231529,ENSG00000274245,ENSG00000162670,ENSG00000162897,ENSG00000132677,ENSG00000272205,ENSG00000272823,ENSG00000135838,ENSG00000134365,ENSG00000231529,ENSG00000133067,ENSG00000116957,ENSG00000196660,ENSG00000228013
ENSG00000203737,ENSG00000280587,ENSG00000122180,ENSG00000232628,ENSG00000227496,ENSG00000229258,ENSG00000143499,ENSG00000117601,ENSG00000125462,ENSG00000196188,ENSG00000272205,ENSG00000163545,ENSG00000162747,ENSG00000271811,ENSG00000119283,ENSG00000188643,ENSG00000198715,ENSG00000228013,ENSG00000116218,ENSG00000280587,ENSG00000227496,ENSG00000162896,ENSG00000116991,ENSG00000116183,ENSG00000143156,ENSG00000171806,ENSG00000177807,ENSG00000133067,ENSG00000123685,ENSG00000143552,ENSG00000143498,ENSG00000243062,ENSG00000117601,ENSG00000260021,ENSG00000243062,ENSG00000272823,ENSG00000009790,ENSG00000162687,ENSG00000117322,ENSG00000272971,ENSG00000143178,ENSG00000143512,ENSG00000116701,ENSG00000080910,ENSG00000143512,ENSG00000260021,ENSG00000117009,ENSG00000272750,ENSG00000231064
ENSG00000120332,ENSG00000180287,ENSG00000133063,ENSG00000185842,ENSG00000243709,ENSG00000143494,ENSG00000228536,ENSG00000116147,ENSG00000272971,ENSG00000162896,ENSG00000116147,ENSG00000174514,ENSG00000143171,ENSG00000007933,ENSG00000168243,ENSG00000143552,ENSG00000272971,ENSG00000169242,ENSG00000143324,ENSG00000174371,ENSG00000243709,ENSG00000162897,ENSG00000155816,ENSG00000273062,ENSG00000171806,ENSG00000034971,ENSG00000158764,ENSG00000170498,ENSG00000143494,ENSG00000163354,ENSG00000143768,ENSG00000243155,ENSG00000116161,ENSG00000122180,ENSG00000157060,ENSG00000143512,ENSG00000162771,ENSG00000000971,ENSG00000196878,ENSG00000143217,ENSG00000116132,ENSG00000272750,ENSG00000134389,ENSG00000134389,ENSG00000178395,ENSG00000281406,ENSG00000227230,ENSG00000243709,ENSG00000160781
ENSG00000224468,ENSG00000236817,ENSG00000226235,ENSG00000227496,ENSG00000143632,ENSG00000231529,ENSG00000243709,ENSG00000198797,ENSG00000132704,ENSG00000162897,ENSG00000198797,ENSG00000174502,ENSG00000237463,ENSG00000120332,ENSG00000155816,ENSG00000228013,ENSG00000132692,ENSG00000160781,ENSG00000272880,ENSG00000272342,ENSG00000185888,ENSG00000283044,ENSG00000180875,ENSG00000162779,ENSG00000034971,ENSG00000230630,ENSG00000117143,ENSG00000170382,ENSG00000117707,ENSG00000163357,ENSG00000231563,ENSG00000135838,ENSG00000243155,ENSG00000133055,ENSG00000162687,ENSG00000178395,ENSG00000196482,ENSG00000159173,ENSG00000229832,ENSG00000162761,ENSG00000271811,ENSG00000227496,ENSG00000226862,ENSG00000143278,ENSG00000227496,ENSG00000143494,ENSG00000282317,ENSG00000135773,ENSG00000163472
ENSG00000081277,ENSG00000232057,ENSG00000123843,ENSG00000143768,ENSG00000135773,ENSG00000272823,ENSG00000143799,ENSG00000162779,ENSG00000163568,ENSG00000123838,ENSG00000116218,ENSG00000196188,ENSG00000198821,ENSG00000116147,ENSG00000225554,ENSG00000143590,ENSG00000143217,ENSG00000132702,ENSG00000224468,ENSG00000232057,ENSG00000135773,ENSG00000117322,ENSG00000117009,ENSG00000116218,ENSG00000117533,ENSG00000116183,ENSG00000143178,ENSG00000281406,ENSG00000143512,ENSG00000132677,ENSG00000227043,ENSG00000121486,ENSG00000116406,ENSG00000133048,ENSG00000000971,ENSG00000227496,ENSG00000231529,ENSG00000133067,ENSG00000231529,ENSG00000143178,ENSG00000120337,ENSG00000143768,ENSG00000196188,ENSG00000151418,ENSG00000203684,ENSG00000277007,ENSG00000273175,ENSG00000244137,ENSG00000125462
ENSG00000159173,ENSG00000118004,ENSG00000143494,ENSG00000143816,ENSG00000244137,ENSG00000227496,ENSG00000143772,ENSG00000116218,ENSG00000179639,ENSG00000203710,ENSG00000260360,ENSG00000263961,ENSG00000143184,ENSG00000152092,ENSG00000221888,ENSG00000160781,ENSG00000230630,ENSG00000158859,ENSG00000058085,ENSG00000237401,ENSG00000244137,ENSG00000232537,ENSG00000224525,ENSG00000080910,ENSG00000230630,ENSG00000116194,ENSG00000171806,ENSG00000266094,ENSG00000197520,ENSG00000027644,ENSG00000223393,ENSG00000162670,ENSG00000134389,ENSG00000133063,ENSG00000159173,ENSG00000143768,ENSG00000143512,ENSG00000122180,ENSG00000203685,ENSG00000094963,ENSG00000203739,ENSG00000185888,ENSG00000266094,ENSG00000116852,ENSG00000223635,ENSG00000231529,ENSG00000242042,ENSG00000119280,ENSG00000027644
